audited_at,row_scope,domain,group,region,category,products_requested,products_succeeded,products_failed,variants_total,variants_with_sku,sku_coverage_pct,variants_with_barcode,variants_with_valid_gtin,gtin_coverage_pct,invalid_barcodes,unique_valid_gtins,gtin_collision_groups,gtin_collision_variant_rate_pct,variants_with_brand,brand_coverage_pct,variants_with_price,price_coverage_pct,variants_with_inventory_state,inventory_coverage_pct,variants_with_explicit_mpn,mpn_coverage_pct,variants_with_exact_source_identity,source_identity_coverage_pct,deterministic_identity_coverage_pct,ebay_gtins_attempted,ebay_gtins_query_resolved,ebay_query_resolution_rate_pct,ebay_gtins_exact_confirmed,ebay_exact_confirmation_rate_pct,ebay_gtins_coherent,ebay_coherence_rate_pct,ebay_gtins_usable_market,ebay_usable_market_rate_pct,ebay_active_count_median,ebay_active_count_p25,ebay_active_count_p75,ebay_exact_price_median
2026-08-24T08:31:34Z,category,adamspolishes.com,fitment,US,Shop,0,0,0,15,15,100.00,0,0,0.00,0,0,0,0.00,15,100.00,15,100.00,15,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,chemicalguys.com,fitment,US,Kits>Starter Kits,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,distilunion.com,holdout,US,Belt,0,0,0,48,48,100.00,48,0,0.00,48,0,0,0.00,48,100.00,48,100.00,48,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,distilunion.com,holdout,US,Bundles,0,0,0,1,0,0.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,drinkolipop.com,,US,6g Fiber,0,0,0,8,0,0.00,0,0,0.00,0,0,0,0.00,8,100.00,8,100.00,8,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,drinkolipop.com,,US,MINIs,0,0,0,1,0,0.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,ember.com,clearance,US,Accessories,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,fellowproducts.com,hardgoods,US,Accessories,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,fromourplace.com,hardgoods,US,,0,0,0,9,9,100.00,0,0,0.00,0,0,0,0.00,9,100.00,9,100.00,9,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,gerbergear.com,hardgoods,US,,0,0,0,5,5,100.00,5,0,0.00,5,0,0,0.00,5,100.00,5,100.00,5,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,goalzero.co.uk,hardgoods,GB,,0,0,0,5,5,100.00,5,0,0.00,5,0,0,0.00,5,100.00,5,100.00,5,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,hexclad.com,clearance,US,Cookware,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,hexclad.com,clearance,US,Lids,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,hexclad.com,clearance,US,Sets,0,0,0,2,2,100.00,0,0,0.00,0,0,0,0.00,2,100.00,2,100.00,2,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,jeffreestarcosmetics.com,,US,,0,0,0,3,0,0.00,0,0,0.00,0,0,0,0.00,3,100.00,3,100.00,3,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,jlab.com,clearance,US,,0,0,0,1,0,0.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,kenu.com,fitment,US,Accessory,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,kenu.com,fitment,US,car mount,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,kith.com,kith,US,Decor & Accessories,0,0,0,2,2,100.00,2,0,0.00,2,0,0,0.00,2,100.00,2,100.00,2,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,moft.us,holdout,US,,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,moft.us,holdout,US,For Laptops,0,0,0,5,5,100.00,0,0,0.00,0,0,0,0.00,5,100.00,5,100.00,5,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,nitecorestore.com,fitment,US,Accessories,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,nitecorestore.com,fitment,US,Headlamps,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,rokform.com,fitment,US,Samsung Cases,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,shopbala.com,holdout,US,Accessories,0,0,0,3,3,100.00,3,0,0.00,3,0,0,0.00,3,100.00,3,100.00,3,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,shopbala.com,holdout,US,Stylux Personalization,0,0,0,100,100,100.00,0,0,0.00,0,0,0,0.00,100,100.00,100,100.00,100,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,shopbala.com,holdout,US,membership,0,0,0,1,0,0.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,skullcandy.com,clearance,US,Accessories,0,0,0,2,2,100.00,0,0,0.00,0,0,0,0.00,2,100.00,2,100.00,2,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,skullcandy.com,clearance,US,Bundle,0,0,0,1,0,0.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,skullcandy.com,clearance,US,Gaming,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,skullcandy.com,clearance,US,Headphones,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,status.co,holdout,US,,0,0,0,2,2,100.00,0,0,0.00,0,0,0,0.00,2,100.00,2,100.00,2,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,status.co,holdout,US,Accessories,0,0,0,2,2,100.00,0,0,0.00,0,0,0,0.00,2,100.00,2,100.00,2,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,status.co,holdout,US,Headphones,0,0,0,3,3,100.00,0,0,0.00,0,0,0,0.00,3,100.00,3,100.00,3,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,status.co,holdout,US,Protection,0,0,0,20,20,100.00,0,0,0.00,0,0,0,0.00,20,100.00,20,100.00,20,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,ugmonk.com,holdout,US,Analog,0,0,0,3,3,100.00,2,0,0.00,2,0,0,0.00,3,100.00,3,100.00,3,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,ugmonk.com,holdout,US,Toyo,0,0,0,1,1,100.00,1,0,0.00,1,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,ugmonk.com,holdout,US,Warehouse,0,0,0,1,1,100.00,1,0,0.00,1,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.brooklinen.com,,US,Duvet Covers,0,0,0,1,0,0.00,1,0,0.00,1,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.brooklinen.com,,US,Pillow Covers,0,0,0,1,1,100.00,1,0,0.00,1,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.brooklinen.com,,US,Pillow Protectors,0,0,0,2,2,100.00,2,0,0.00,2,0,0,0.00,2,100.00,2,100.00,2,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.colourpop.com,,US,Act Natural Mascara,0,0,0,1,1,100.00,1,0,0.00,1,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.colourpop.com,,US,Glitter Gel,0,0,0,1,1,100.00,1,0,0.00,1,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.colourpop.com,,US,Lip Stain,0,0,0,1,1,100.00,1,0,0.00,1,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.colourpop.com,,US,Pressed Powder Blush,0,0,0,1,1,100.00,1,0,0.00,1,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.colourpop.com,,US,So Juicy Plumping Lip Liner & Balm Set,0,0,0,1,1,100.00,1,0,0.00,1,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.deathwishcoffee.com,,US,Accessories,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.deathwishcoffee.com,,US,Coffee,0,0,0,4,4,100.00,4,4,100.00,0,1,1,100.00,4,100.00,4,100.00,4,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.deathwishcoffee.com,,US,Coffee Bundle,0,0,0,3,3,100.00,0,0,0.00,0,0,0,0.00,3,100.00,3,100.00,3,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.redbullshopus.com,,US,Backpack,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.redbullshopus.com,,US,Bag,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.redbullshopus.com,,US,Goggles,0,0,0,3,3,100.00,0,0,0.00,0,0,0,0.00,3,100.00,3,100.00,3,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.redbullshopus.com,,US,T-Shirt,0,0,0,5,5,100.00,0,0,0.00,0,0,0,0.00,5,100.00,5,100.00,5,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.redbullshopus.com,,US,Water Bottle,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.ridgewallet.com,,US,EDC - KEYCASE - RIDGE KEYCASE - SINGLE,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.ridgewallet.com,,US,EDC - KNIVES - EVERYDAY FOLDER - Single,0,0,0,1,1,100.00,0,0,0.00,0,0,0,0.00,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
2026-08-24T08:31:34Z,category,www.ridgewallet.com,,US,EDC - WALLET - RIDGE WALLET - SINGLE,0,0,0,2,2,100.00,0,0,0.00,0,0,0,0.00,2,100.00,2,100.00,2,100.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,,,,
